timestamp,currency,snapshot_file,snapshot_timestamp_ms
2026-01-08T03:56:28.753797+00:00,ETH,deribit_options_snapshot_20260108T035628Z.csv,1767844588753
2026-01-08T09:21:48.138686+00:00,BTC,deribit_options_snapshot_20260108T092148Z.csv,1767864108138
2026-01-08T09:21:48.138686+00:00,ETH,deribit_options_snapshot_20260108T092148Z.csv,1767864108138
2026-01-08T15:35:11.934318+00:00,BTC,deribit_options_snapshot_20260108T153511Z.csv,1767886511934
2026-01-08T15:35:11.934318+00:00,ETH,deribit_options_snapshot_20260108T153511Z.csv,1767886511934
2026-01-08T21:21:25.709377+00:00,BTC,deribit_options_snapshot_20260108T212125Z.csv,1767907285709
2026-01-08T21:21:25.709377+00:00,ETH,deribit_options_snapshot_20260108T212125Z.csv,1767907285709
2026-01-09T03:56:40.927177+00:00,BTC,deribit_options_snapshot_20260109T035640Z.csv,1767931000927
2026-01-09T03:56:40.927177+00:00,ETH,deribit_options_snapshot_20260109T035640Z.csv,1767931000927
2026-01-09T09:21:26.751399+00:00,BTC,deribit_options_snapshot_20260109T092126Z.csv,1767950486751
2026-01-09T09:21:26.751399+00:00,ETH,deribit_options_snapshot_20260109T092126Z.csv,1767950486751
2026-01-09T15:33:26.316956+00:00,BTC,deribit_options_snapshot_20260109T153326Z.csv,1767972806316
2026-01-09T15:33:26.316956+00:00,ETH,deribit_options_snapshot_20260109T153326Z.csv,1767972806316
2026-01-09T21:20:42.984901+00:00,BTC,deribit_options_snapshot_20260109T212042Z.csv,1767993642984
2026-01-09T21:20:42.984901+00:00,ETH,deribit_options_snapshot_20260109T212042Z.csv,1767993642984
2026-01-10T03:50:15.756596+00:00,BTC,deribit_options_snapshot_20260110T035015Z.csv,1768017015756
2026-01-10T03:50:15.756596+00:00,ETH,deribit_options_snapshot_20260110T035015Z.csv,1768017015756
2026-01-10T09:14:09.905825+00:00,BTC,deribit_options_snapshot_20260110T091409Z.csv,1768036449905
2026-01-10T09:14:09.905825+00:00,ETH,deribit_options_snapshot_20260110T091409Z.csv,1768036449905
2026-01-10T15:27:53.224984+00:00,BTC,deribit_options_snapshot_20260110T152753Z.csv,1768058873224
2026-01-10T15:27:53.224984+00:00,ETH,deribit_options_snapshot_20260110T152753Z.csv,1768058873224
2026-01-10T21:18:32.113246+00:00,BTC,deribit_options_snapshot_20260110T211832Z.csv,1768079912113
2026-01-10T21:18:32.113246+00:00,ETH,deribit_options_snapshot_20260110T211832Z.csv,1768079912113
2026-01-11T04:05:17.264666+00:00,BTC,deribit_options_snapshot_20260111T040517Z.csv,1768104317264
2026-01-11T04:05:17.264666+00:00,ETH,deribit_options_snapshot_20260111T040517Z.csv,1768104317264
2026-01-11T09:14:34.403526+00:00,BTC,deribit_options_snapshot_20260111T091434Z.csv,1768122874403
2026-01-11T09:14:34.403526+00:00,ETH,deribit_options_snapshot_20260111T091434Z.csv,1768122874403
2026-01-11T15:28:11.123413+00:00,BTC,deribit_options_snapshot_20260111T152811Z.csv,1768145291123
2026-01-11T15:28:11.123413+00:00,ETH,deribit_options_snapshot_20260111T152811Z.csv,1768145291123
2026-01-11T21:18:57.100741+00:00,BTC,deribit_options_snapshot_20260111T211857Z.csv,1768166337100
2026-01-11T21:18:57.100741+00:00,ETH,deribit_options_snapshot_20260111T211857Z.csv,1768166337100
2026-01-12T04:05:34.555796+00:00,BTC,deribit_options_snapshot_20260112T040534Z.csv,1768190734555
2026-01-12T04:05:34.555796+00:00,ETH,deribit_options_snapshot_20260112T040534Z.csv,1768190734555
2026-01-12T09:25:30.432384+00:00,BTC,deribit_options_snapshot_20260112T092530Z.csv,1768209930432
