timestamp,currency,futures_instrument_name,snapshot_term_mark_price,snapshot_term_mark_min,snapshot_term_mark_max,contributing_option_rows,distinct_prices_seen,snapshot_file,snapshot_timestamp_ms,term_trade_found,term_trade_side,term_trade_timestamp_ms,term_trade_gap_seconds,term_trade_price,term_trade_mark_price,term_trade_index_price,term_trade_amount,term_trade_direction,term_trade_id,term_trade_accepted_under_max_gap,term_mark_price_final,term_mark_price_final_source
2025-12-30T17:31:15.944181+00:00,BTC,BTC-25DEC26,92617.64,92616.59,92617.64,44,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776011127586.0,8895251.642,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,92617.64,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-25SEP26,91550.53,91547.89,91550.53,70,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776010893858.0,8895017.914,71577.5,71585.41,70868.97,570.0,buy,424800327,False,91550.53,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-26JUN26,90465.22,90464.17,90465.22,82,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776011144362.0,8895268.418,71172.5,71165.69,70944.95,20.0,sell,424800494,False,90465.22,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-27FEB26,89170.64,89169.59,89170.64,64,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,89170.64,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-27MAR26,89559.35,89558.3,89559.35,100,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,89559.35,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-2JAN26,88570.79,88569.74,88570.79,44,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,88570.79,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-30JAN26,88911.04,88909.99,88911.04,74,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,88911.04,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,BTC,BTC-9JAN26,88642.32,88642.32,88643.2,36,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,88642.32,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-25DEC26,3086.82,3086.82,3086.82,44,1,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776010872689.0,8894996.745,2230.5,2230.37,2186.86,4000.0,sell,ETH-298728374,False,3086.82,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-25SEP26,3056.91,3056.9,3056.91,92,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776010869157.0,8894993.213,2211.75,2211.98,2187.42,56.0,sell,ETH-298728344,False,3056.91,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-26JUN26,3029.02,3029.01,3029.02,92,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,True,after,1776010869149.0,8894993.205,2194.25,2194.48,2187.42,895.0,sell,ETH-298728331,False,3029.02,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-27FEB26,2993.56,2993.55,2993.56,50,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,2993.56,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-27MAR26,3004.22,3004.22,3004.23,108,2,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,3004.22,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-2JAN26,2979.26,2979.26,2979.26,50,1,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,2979.26,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-30JAN26,2984.22,2984.22,2984.22,70,1,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,2984.22,snapshot_underlying_price
2025-12-30T17:31:15.944181+00:00,ETH,ETH-9JAN26,2980.87,2980.87,2980.87,38,1,deribit_options_snapshot_20251230T173115Z.csv,1767115875944,False,,,,,,,,,,False,2980.87,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-25DEC26,92110.16,92110.11,92110.16,44,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776011127586.0,8881655.598,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,92110.16,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-25SEP26,91071.79,91071.73,91071.79,70,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776010893858.0,8881421.87,71577.5,71585.41,70868.97,570.0,buy,424800327,False,91071.79,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-26JUN26,89995.43,89995.31,89995.44,82,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776011144362.0,8881672.374,71172.5,71165.69,70944.95,20.0,sell,424800494,False,89995.43,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-27FEB26,88692.62,88692.5,88692.67,64,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,88692.62,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-27MAR26,89090.42,89090.32,89090.46,100,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,89090.42,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-2JAN26,88106.13,88105.96,88106.24,44,3,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,88106.13,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-30JAN26,88423.64,88423.58,88423.64,74,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,88423.64,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,BTC,BTC-9JAN26,88175.58,88175.58,88175.69,36,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,88175.58,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-25DEC26,3068.9,3068.9,3068.92,44,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776012229120.0,8882757.132,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3068.9,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-25SEP26,3039.02,3039.01,3039.02,92,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776010928502.0,8881456.514,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3039.02,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-26JUN26,3012.38,3012.37,3012.38,92,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,True,after,1776010985059.0,8881513.071,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3012.38,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-27FEB26,2977.45,2977.4,2977.45,50,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,2977.45,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-27MAR26,2987.77,2987.76,2987.77,108,2,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,2987.77,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-2JAN26,2963.04,2963.04,2963.04,50,1,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,2963.04,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-30JAN26,2967.73,2967.73,2967.73,70,1,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,2967.73,snapshot_underlying_price
2025-12-30T21:17:51.988211+00:00,ETH,ETH-9JAN26,2963.74,2963.74,2963.74,38,1,deribit_options_snapshot_20251230T211751Z.csv,1767129471988,False,,,,,,,,,,False,2963.74,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-25DEC26,92534.82,92534.82,92535.03,44,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776011127586.0,8838418.997,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,92534.82,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-25SEP26,91487.39,91487.33,91487.57,70,3,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776010893858.0,8838185.269,71577.5,71585.41,70868.97,570.0,buy,424800327,False,91487.39,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-26JUN26,90410.22,90410.22,90410.4,82,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776011144362.0,8838435.773,71172.5,71165.69,70944.95,20.0,sell,424800494,False,90410.22,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-27FEB26,89116.46,89116.17,89116.81,64,3,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,89116.46,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-27MAR26,89486.83,89486.63,89487.01,100,5,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,89486.83,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-2JAN26,88522.92,88522.91,88523.1,44,3,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,88522.92,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-30JAN26,88866.01,88865.86,88866.19,74,3,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,88866.01,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,BTC,BTC-9JAN26,88611.11,88611.08,88611.29,36,3,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,88611.11,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-25DEC26,3077.19,3077.09,3077.19,44,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776012229120.0,8839520.531,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3077.19,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-25SEP26,3047.16,3047.16,3047.27,92,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776010928502.0,8838219.913,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3047.16,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-26JUN26,3020.59,3020.59,3020.69,92,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,True,after,1776010985059.0,8838276.47,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3020.59,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-27FEB26,2986.87,2986.77,2986.87,50,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,2986.87,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-27MAR26,2996.92,2996.92,2997.02,108,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,2996.92,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-2JAN26,2971.73,2971.73,2971.73,50,1,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,2971.73,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-30JAN26,2978.32,2978.22,2978.32,70,2,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,2978.32,snapshot_underlying_price
2025-12-31T09:18:28.589807+00:00,ETH,ETH-9JAN26,2974.21,2974.21,2974.21,38,1,deribit_options_snapshot_20251231T091828Z.csv,1767172708589,False,,,,,,,,,,False,2974.21,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-25DEC26,91616.28,91616.28,91617.29,44,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776011127586.0,8795203.708,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,91616.28,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-25SEP26,90586.62,90586.62,90587.3,70,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776010893858.0,8794969.98,71577.5,71585.41,70868.97,570.0,buy,424800327,False,90586.62,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-26JUN26,89529.44,89529.44,89530.12,82,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776011144362.0,8795220.484,71172.5,71165.69,70944.95,20.0,sell,424800494,False,89529.44,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-27FEB26,88227.52,88227.52,88227.98,64,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,88227.52,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-27MAR26,88582.03,88582.03,88582.49,100,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,88582.03,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-2JAN26,87644.64,87644.64,87645.1,44,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,87644.64,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-30JAN26,87951.07,87951.07,87951.58,74,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,87951.07,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,BTC,BTC-9JAN26,87735.07,87734.61,87735.07,36,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,87735.07,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-25DEC26,3080.77,3080.67,3080.77,44,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776012229120.0,8796305.242,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3080.77,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-25SEP26,3050.88,3050.88,3051.11,92,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776010928502.0,8795004.624,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3050.88,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-26JUN26,3022.75,3022.75,3022.85,92,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,True,after,1776010985059.0,8795061.181,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3022.75,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-27FEB26,2990.38,2990.17,2990.38,50,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,2990.38,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-27MAR26,2999.32,2999.32,2999.42,108,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,2999.32,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-2JAN26,2974.1,2974.1,2974.1,50,1,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,2974.1,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-30JAN26,2981.42,2981.22,2981.42,70,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,2981.42,snapshot_underlying_price
2025-12-31T21:18:43.878798+00:00,ETH,ETH-9JAN26,2977.47,2977.47,2977.57,38,2,deribit_options_snapshot_20251231T211843Z.csv,1767215923878,False,,,,,,,,,,False,2977.47,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-25DEC26,91853.81,91845.38,91853.81,44,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776011127586.0,8752012.413,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,91853.81,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-25SEP26,90804.12,90795.33,90804.12,70,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776010893858.0,8751778.685,71577.5,71585.41,70868.97,570.0,buy,424800327,False,90804.12,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-26JUN26,89746.67,89738.24,89746.67,82,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776011144362.0,8752029.189,71172.5,71165.69,70944.95,20.0,sell,424800494,False,89746.67,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-27FEB26,88448.35,88441.04,88448.35,64,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,88448.35,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-27MAR26,88777.54,88769.11,88777.54,100,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,88777.54,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-2JAN26,87832.16,87823.73,87832.16,44,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,87832.16,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-30JAN26,88152.87,88144.44,88152.87,74,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,88152.87,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,BTC,BTC-9JAN26,87913.23,87913.23,87921.66,36,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,87913.23,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-25DEC26,3086.35,3086.35,3086.37,44,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776012229120.0,8753113.947,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3086.35,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-25SEP26,3058.11,3058.1,3058.11,92,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776010928502.0,8751813.329,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3058.11,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-26JUN26,3031.67,3031.63,3031.67,92,4,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,True,after,1776010985059.0,8751869.886,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3031.67,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-27FEB26,2998.66,2998.66,2998.67,50,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,2998.66,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-27MAR26,3007.12,3007.08,3007.12,108,4,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,3007.12,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-2JAN26,2982.45,2982.45,2982.45,50,1,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,2982.45,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-30JAN26,2989.38,2989.37,2989.4,70,3,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,2989.38,snapshot_underlying_price
2026-01-01T09:18:35.173006+00:00,ETH,ETH-9JAN26,2985.95,2985.93,2985.95,38,2,deribit_options_snapshot_20260101T091835Z.csv,1767259115173,False,,,,,,,,,,False,2985.95,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-25DEC26,92285.12,92285.09,92285.12,44,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776011127586.0,8708769.019,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,92285.12,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-25SEP26,91238.64,91238.39,91238.64,70,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776010893858.0,8708535.291,71577.5,71585.41,70868.97,570.0,buy,424800327,False,91238.64,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-26JUN26,90177.24,90177.13,90177.24,82,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776011144362.0,8708785.795,71172.5,71165.69,70944.95,20.0,sell,424800494,False,90177.24,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-27FEB26,88872.26,88872.26,88872.35,64,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,88872.26,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-27MAR26,89201.55,89201.52,89201.55,100,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,89201.55,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-2JAN26,88258.88,88258.77,88258.88,44,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,88258.88,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-30JAN26,88586.08,88585.96,88586.08,74,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,88586.08,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,BTC,BTC-9JAN26,88358.24,88358.24,88358.35,36,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,88358.24,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-25DEC26,3093.66,3093.66,3093.66,44,1,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776012229120.0,8709870.553,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3093.66,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-25SEP26,3063.73,3063.71,3063.73,92,3,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776010928502.0,8708569.935,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3063.73,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-26JUN26,3036.78,3036.77,3036.79,92,3,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,True,after,1776010985059.0,8708626.492,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3036.78,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-27FEB26,3003.61,3003.61,3003.61,50,1,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,3003.61,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-27MAR26,3013.28,3013.28,3013.29,108,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,3013.28,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-2JAN26,2987.38,2987.38,2987.38,50,1,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,2987.38,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-30JAN26,2994.8,2994.8,2994.81,70,2,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,2994.8,snapshot_underlying_price
2026-01-01T21:19:18.567978+00:00,ETH,ETH-9JAN26,2990.91,2990.91,2990.91,38,1,deribit_options_snapshot_20260101T211918Z.csv,1767302358567,False,,,,,,,,,,False,2990.91,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-25DEC26,93033.61,93031.84,93033.61,44,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776011127586.0,8665638.433,72352.5,72349.77,70961.69,1020.0,sell,424800481,False,93033.61,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-25SEP26,91959.74,91957.97,91959.74,70,3,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776010893858.0,8665404.705,71577.5,71585.41,70868.97,570.0,buy,424800327,False,91959.74,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-26JUN26,90878.83,90877.06,90878.83,82,3,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776011144362.0,8665655.209,71172.5,71165.69,70944.95,20.0,sell,424800494,False,90878.83,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-27FEB26,89589.0,89587.23,89589.15,64,3,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,89589.0,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-27MAR26,89929.44,89927.61,89929.5,100,4,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,89929.44,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-30JAN26,89346.3,89344.53,89346.56,74,3,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,89346.3,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,BTC,BTC-9JAN26,89156.47,89156.47,89158.34,36,3,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,89156.47,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-25DEC26,3139.57,3139.57,3139.58,44,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776012229120.0,8666739.967,2228.75,2228.68,2184.76,765.0,buy,ETH-298729072,False,3139.57,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-25SEP26,3109.63,3109.62,3109.63,92,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776010928502.0,8665439.349,2209.5,2209.57,2185.19,739.0,sell,ETH-298728515,False,3109.63,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-26JUN26,3082.39,3082.38,3082.39,92,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,True,after,1776010985059.0,8665495.906,2193.5,2193.55,2186.5,208.0,sell,ETH-298728546,False,3082.39,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-27FEB26,3050.55,3050.55,3050.57,50,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,3050.55,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-27MAR26,3059.52,3059.51,3059.52,108,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,3059.52,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-30JAN26,3041.43,3041.43,3041.44,70,2,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,3041.43,snapshot_underlying_price
2026-01-02T09:18:09.153333+00:00,ETH,ETH-9JAN26,3036.12,3036.12,3036.12,38,1,deribit_options_snapshot_20260102T091809Z.csv,1767345489153,False,,,,,,,,,,False,3036.12,snapshot_underlying_price
